millis,Heading / Euler X (degrees Magnetic) [raw],Roll / Euler Y [raw],Pitch / Euler Z [raw],Linear Accel (X) [raw],Linear Accel (Y) [raw],Linear Accel (Z) [raw],Gravity Accel (X) [raw],Gravity Accel (Y) [raw],Gravity Accel (Z) [raw],Heading / Euler X,Roll / Euler Y,Pitch / Euler Z,Linear Accel (X),Linear Accel (Y),Linear Accel (Z),Gravity Accel (X),Gravity Accel (Y),Gravity Accel (Z),# Satellites Tracking,HDOP (Horizontal Dilution of Precision),Latitude,Longitude,Fix Age,Date (UTC),Time (UTC),Date Age,Altitude (meters) [raw],Altitude (meters),Vehicle Heading (degrees True),Vehicle Speed (knots) [raw],Vehicle Speed (knots),Characters Received,Sentences Received,# Checksum Failures,Ambient Temperature (*Celcius),Ambient Pressure (Pascal) [raw],Relative Humidity (%),Altitude (meters) [raw]
3672450,127.75,-2,-0.38,-0.08,0,-0.02,-0.34,0.06,9.8,127.75,-2,-0.38,-0.07,0,-0.05,-0.34,0.06,9.8,1,9999,38.13464,-85.78611,2072,7/25/2017,4:38:08,143,197.7,197.7,207.52,25.68,25.68,824911,4179,61,28.2,100203,45.84,93.84
3673458,127.75,-2,-0.38,-0.08,0,-0.03,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.05,-0.34,0.06,9.8,1,9999,38.13464,-85.78611,2082,7/25/2017,4:38:09,220,197.7,197.7,207.52,25.68,25.68,825071,4179,61,28.19,100203.17,45.86,93.82
3674582,127.75,-2,-0.38,-0.08,0,-0.15,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.07,-0.34,0.06,9.8,1,9999,38.13464,-85.78611,2093,7/25/2017,4:38:10,273,197.7,197.7,207.52,25.68,25.68,825231,4179,61,28.19,100205.09,45.9,93.66
3675711,127.75,-2,-0.38,-0.08,0,-0.03,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.04,-0.34,0.06,9.8,1,9999,38.13464,-85.78611,2104,7/25/2017,4:38:11,294,197.7,197.7,207.52,25.68,25.68,825546,4179,61,28.18,100206.23,45.92,93.56
3676843,127.75,-2,-0.38,-0.07,0.01,-0.08,-0.34,0.06,9.8,127.75,-2,-0.38,-0.07,0,-0.06,-0.34,0.06,9.8,1,9999,38.13464,-85.78611,2116,7/25/2017,4:38:12,607,197.7,197.7,207.52,25.68,25.68,825706,4179,61,28.18,100204.45,45.94,93.71
3677987,127.75,-2,-0.38,-0.09,0,-0.08,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.05,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2127,7/25/2017,4:38:13,733,197.7,197.7,207.52,25.68,25.68,825862,4179,61,28.17,100211.84,45.95,93.09
3679120,127.75,-2,-0.38,-0.08,0,-0.02,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.06,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2138,7/25/2017,4:38:14,847,197.7,197.7,207.52,25.68,25.68,826034,4179,61,28.17,100207.38,45.93,93.47
3680216,127.75,-2,-0.38,-0.08,0,-0.04,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.06,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2149,7/25/2017,4:38:16,988,197.7,197.7,207.52,25.68,25.68,826238,4179,61,28.17,100203.64,45.97,93.78
3681305,127.75,-2,-0.38,-0.08,0.01,-0.02,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.06,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2160,7/25/2017,4:38:17,75,197.7,197.7,207.52,25.68,25.68,826641,4179,61,28.16,100205.74,45.95,93.61
3682358,127.75,-2,-0.38,-0.06,-0.01,-0.03,-0.34,0.06,9.8,127.75,-2,-0.38,-0.07,0,-0.05,-0.34,0.06,9.8,1,9999,38.13464,-85.78611,2171,7/25/2017,4:38:18,127,197.7,197.7,207.52,25.68,25.68,826801,4179,61,28.15,100204.55,45.97,93.71
3683494,127.75,-2,-0.38,-0.08,0,-0.05,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.07,-0.34,0.06,9.8,1,9999,38.13464,-85.78611,2182,7/25/2017,4:38:19,244,197.7,197.7,207.52,25.68,25.68,826961,4179,61,28.15,100201.41,45.99,93.97
3684624,127.75,-2,-0.38,-0.09,0,-0.13,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.06,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2193,7/25/2017,4:38:20,395,197.7,197.7,207.52,25.68,25.68,827117,4179,61,28.15,100202.78,46.02,93.85
3685752,127.75,-2,-0.38,-0.08,-0.01,0,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.05,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2205,7/25/2017,4:38:21,344,197.7,197.7,207.52,25.68,25.68,827428,4179,61,28.14,100207.43,46.01,93.46
3686853,127.75,-2,-0.38,-0.1,-0.01,0,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.05,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2216,7/25/2017,4:38:22,621,197.7,197.7,207.52,25.68,25.68,827584,4179,61,28.13,100204.47,46.02,93.71
3687952,127.75,-2,-0.38,-0.08,0,-0.03,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.05,-0.34,0.06,9.8,1,9999,38.13464,-85.78611,2227,7/25/2017,4:38:23,701,197.7,197.7,207.52,25.68,25.68,827744,4179,61,28.13,100206.8,46.07,93.52
3689082,127.75,-2,-0.38,-0.09,-0.01,-0.06,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.06,-0.34,0.06,9.8,1,9999,38.13464,-85.78611,2238,7/25/2017,4:38:24,821,197.7,197.7,207.52,25.68,25.68,827904,4179,61,28.12,100205.57,46.09,93.62
3690146,127.75,-2,-0.38,-0.08,0.01,-0.04,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.06,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2249,7/25/2017,4:38:25,909,197.7,197.7,207.52,25.68,25.68,828088,4179,61,28.12,100208.89,46.1,93.34
3691260,127.75,-2,-0.38,-0.07,0.01,-0.05,-0.34,0.06,9.8,127.75,-2,-0.38,-0.07,0,-0.06,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2260,7/25/2017,4:38:27,30,197.7,197.7,207.52,25.68,25.68,828527,4179,61,28.11,100207.67,46.09,93.44
3692385,127.75,-2,-0.38,-0.08,0.01,-0.05,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.05,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2271,7/25/2017,4:38:28,142,197.7,197.7,207.52,25.68,25.68,828683,4179,61,28.1,100206.48,46.11,93.54
3693496,127.75,-2,-0.38,-0.08,0,-0.03,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.06,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2282,7/25/2017,4:38:29,217,197.7,197.7,207.52,25.68,25.68,828839,4179,61,28.1,100207.84,46.13,93.43
3694616,127.75,-2,-0.38,-0.09,0,-0.15,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.08,-0.34,0.06,9.8,1,9999,38.13464,-85.78611,2293,7/25/2017,4:38:30,369,197.7,197.7,207.52,25.68,25.68,828997,4179,61,28.09,100212.65,46.18,93.03
3695702,127.75,-2,-0.38,-0.07,0,-0.01,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.04,-0.34,0.06,9.8,1,9999,38.13464,-85.78611,2304,7/25/2017,4:38:31,249,197.7,197.7,207.52,25.68,25.68,829310,4179,61,28.08,100206.95,46.18,93.5
3696811,127.75,-2,-0.38,-0.07,0.02,-0.02,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.05,-0.34,0.06,9.8,1,9999,38.13464,-85.78611,2315,7/25/2017,4:38:32,539,197.7,197.7,207.52,25.68,25.68,829468,4179,61,28.07,100207.12,46.2,93.49
3697879,127.75,-2,-0.38,-0.07,0,-0.11,-0.34,0.06,9.8,127.75,-2,-0.38,-0.07,0,-0.05,-0.34,0.06,9.8,1,9999,38.13464,-85.78611,2326,7/25/2017,4:38:33,618,197.7,197.7,207.52,25.68,25.68,829628,4179,61,28.08,100208.88,46.18,93.34
3699495,127.75,-2,-0.38,-0.07,0,-0.01,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.05,-0.34,0.06,9.8,1,9999,38.13464,-85.78611,2342,7/25/2017,4:38:35,204,197.7,197.7,207.52,25.68,25.68,829875,4179,62,28.07,100203.58,46.21,93.79
3700225,127.75,-2,-0.38,-0.07,0.01,-0.11,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.08,-0.34,0.06,9.8,1,9999,38.13464,-85.78611,2349,7/25/2017,4:38:36,933,197.7,197.7,207.52,25.68,25.68,829971,4179,62,28.07,100204.95,46.23,93.67
3700939,127.75,-2,-0.38,-0.08,0,-0.01,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.06,-0.34,0.06,9.8,1,9999,38.13464,-85.78611,2357,7/25/2017,4:38:36,532,197.7,197.7,207.52,25.68,25.68,830190,4179,62,28.07,100206.31,46.21,93.56
3701657,127.75,-2,-0.38,-0.09,0,0,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.05,-0.34,0.06,9.8,1,9999,38.13464,-85.78611,2364,7/25/2017,4:38:37,393,197.7,197.7,207.52,25.68,25.68,830350,4179,62,28.06,100206.05,46.2,93.58
3702384,127.75,-2,-0.38,-0.08,0,-0.02,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.06,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2371,7/25/2017,4:38:38,116,197.7,197.7,207.52,25.68,25.68,830506,4179,62,28.05,100208,46.27,93.42
3703102,127.75,-2,-0.38,-0.06,0,-0.05,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.06,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2378,7/25/2017,4:38:38,834,197.7,197.7,207.52,25.68,25.68,830514,4179,62,28.05,100204.05,46.24,93.75
3703815,127.75,-2,-0.38,-0.08,0.01,-0.12,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.07,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2385,7/25/2017,4:38:39,599,197.7,197.7,207.52,25.68,25.68,830662,4179,62,28.05,100207.19,46.23,93.48
3704543,127.75,-2,-0.38,-0.08,0.01,-0.02,-0.34,0.06,9.8,127.75,-2,-0.38,-0.07,0,-0.06,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2393,7/25/2017,4:38:40,326,197.7,197.7,207.52,25.68,25.68,830818,4179,62,28.04,100202.27,46.28,93.9
3705260,127.75,-2,-0.38,-0.07,-0.02,-0.13,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.08,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2400,7/25/2017,4:38:41,1041,197.7,197.7,207.52,25.68,25.68,830954,4179,62,28.05,100205.41,46.24,93.63
3705973,127.75,-2,-0.38,-0.07,-0.01,-0.07,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.07,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2407,7/25/2017,4:38:41,571,197.7,197.7,207.52,25.68,25.68,831129,4179,62,28.04,100206.95,46.25,93.5
3706694,127.75,-2,-0.38,-0.08,0,-0.02,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.05,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2414,7/25/2017,4:38:42,479,197.7,197.7,207.52,25.68,25.68,831285,4179,62,28.04,100210.66,46.27,93.19
3707404,127.75,-2,-0.38,-0.06,0,0,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.04,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2421,7/25/2017,4:38:43,171,197.7,197.7,207.52,25.68,25.68,831441,4179,62,28.03,100202.05,46.25,93.92
3708148,127.75,-2,-0.38,-0.09,0.01,0,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.05,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2429,7/25/2017,4:38:44,914,197.7,197.7,207.52,25.68,25.68,831493,4179,62,28.03,100204.38,46.28,93.72
3708885,127.75,-2,-0.38,-0.08,0,-0.01,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.06,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2436,7/25/2017,4:38:44,661,197.7,197.7,207.52,25.68,25.68,831597,4179,62,28.03,100208.06,46.28,93.41
3709600,127.75,-2,-0.38,-0.07,0,-0.06,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.06,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2443,7/25/2017,4:38:45,377,197.7,197.7,207.52,25.68,25.68,831753,4179,62,28.03,100206.32,46.29,93.56
3710333,127.75,-2,-0.38,-0.06,0,-0.04,-0.34,0.06,9.8,127.75,-2,-0.38,-0.07,0,-0.07,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2451,7/25/2017,4:38:46,1109,197.7,197.7,207.52,25.68,25.68,831977,4179,62,28.03,100204.95,46.31,93.67
3711060,127.75,-2,-0.38,-0.08,0,-0.12,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.07,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2458,7/25/2017,4:38:46,668,197.7,197.7,207.52,25.68,25.68,832064,4179,62,28.02,100206.88,46.34,93.51
3711777,127.75,-2,-0.38,-0.08,0,-0.07,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.06,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2465,7/25/2017,4:38:47,561,197.7,197.7,207.52,25.68,25.68,832220,4179,62,28.01,100202.92,46.37,93.84
3712490,127.75,-2,-0.38,-0.06,0,0,-0.34,0.06,9.8,127.75,-2,-0.38,-0.07,0,-0.05,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2472,7/25/2017,4:38:48,274,197.7,197.7,207.52,25.68,25.68,832376,4179,62,28.01,100203.88,46.41,93.76
3713203,127.75,-2,-0.38,-0.07,-0.01,-0.13,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.06,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2479,7/25/2017,4:38:49,985,197.7,197.7,207.52,25.68,25.68,832480,4179,62,28.01,100207.98,46.43,93.42
3713927,127.75,-2,-0.38,-0.09,0,-0.04,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.05,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2486,7/25/2017,4:38:49,696,197.7,197.7,207.52,25.68,25.68,832532,4179,62,28.01,100207.98,46.43,93.42
3714628,127.75,-2,-0.38,-0.08,0,-0.03,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.06,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2493,7/25/2017,4:38:50,356,197.7,197.7,207.52,25.68,25.68,832688,4179,62,28.01,100209.34,46.43,93.3
3715358,127.75,-2,-0.38,-0.08,0,-0.14,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.08,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2501,7/25/2017,4:38:51,1088,197.7,197.7,207.52,25.68,25.68,832928,4179,62,28.01,100203.88,46.4,93.76
3716081,127.75,-2,-0.38,-0.08,-0.02,-0.04,-0.34,0.06,9.8,127.75,-2,-0.38,-0.07,0,-0.07,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2508,7/25/2017,4:38:51,685,197.7,197.7,207.52,25.68,25.68,832999,4179,62,28.01,100207.98,46.4,93.42
3716820,127.75,-2,-0.38,-0.08,0.01,-0.04,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.06,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2515,7/25/2017,4:38:52,551,197.7,197.7,207.52,25.68,25.68,833155,4179,62,28.01,100203.88,46.39,93.76
3717537,127.75,-2,-0.38,-0.07,0.01,0,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.05,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2523,7/25/2017,4:38:53,305,197.7,197.7,207.52,25.68,25.68,833311,4179,62,28.01,100211.7,46.39,93.1
3718245,127.75,-2,-0.38,-0.07,0.01,0,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.06,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2530,7/25/2017,4:38:54,24,197.7,197.7,207.52,25.68,25.68,833455,4179,62,28.01,100205.83,46.41,93.6
3718952,127.75,-2,-0.38,-0.07,0.01,-0.16,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.08,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2537,7/25/2017,4:38:54,728,197.7,197.7,207.52,25.68,25.68,833467,4179,62,28.01,100204.87,46.4,93.68
3719677,127.75,-2,-0.38,-0.09,0,-0.04,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.06,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2544,7/25/2017,4:38:55,451,197.7,197.7,207.52,25.68,25.68,833623,4179,62,28.01,100207.6,46.4,93.45
3720389,127.75,-2,-0.38,-0.07,0,-0.01,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.06,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2551,7/25/2017,4:38:56,1162,197.7,197.7,207.52,25.68,25.68,833851,4179,62,28,100208.16,46.37,93.4
3721113,127.75,-2,-0.38,-0.08,0,-0.09,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.08,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2558,7/25/2017,4:38:56,667,197.7,197.7,207.52,25.68,25.68,833950,4179,62,28,100212.41,46.34,93.05
3721837,127.75,-2,-0.38,-0.08,0.02,-0.06,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.05,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2566,7/25/2017,4:38:57,613,197.7,197.7,207.52,25.68,25.68,834090,4179,62,28,100210.08,46.35,93.24
3722547,127.75,-2,-0.38,-0.09,0,-0.11,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.07,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2573,7/25/2017,4:38:58,322,197.7,197.7,207.52,25.68,25.68,834246,4179,62,28,100207.75,46.37,93.44
3723274,127.75,-2,-0.38,-0.06,0,-0.05,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.07,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2580,7/25/2017,4:38:59,4,197.7,197.7,207.52,25.68,25.68,834370,4179,62,28,100205.98,46.37,93.59
3723977,127.75,-2,-0.38,-0.07,0,-0.01,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.06,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2587,7/25/2017,4:38:59,707,197.7,197.7,207.52,25.68,25.68,834402,4179,62,28,100207.34,46.38,93.47
3724692,127.75,-2,-0.38,-0.06,0,-0.04,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.06,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2594,7/25/2017,4:39:00,468,197.7,197.7,207.52,25.68,25.68,834558,4179,62,28,100205.56,46.41,93.62
3725441,127.75,-2,-0.38,-0.06,0,-0.04,-0.34,0.06,9.8,127.75,-2,-0.38,-0.07,0,-0.05,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2602,7/25/2017,4:39:01,37,197.7,197.7,207.52,25.68,25.68,834866,4179,62,27.99,100209.84,46.41,93.26
3726169,127.75,-2,-0.38,-0.08,0,-0.05,-0.34,0.06,9.8,127.75,-2,-0.38,-0.07,0,-0.06,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2609,7/25/2017,4:39:02,763,197.7,197.7,207.52,25.68,25.68,834941,4179,62,27.99,100207.52,46.41,93.46
3726891,127.75,-2,-0.38,-0.07,0,0,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.04,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2616,7/25/2017,4:39:02,673,197.7,197.7,207.52,25.68,25.68,835025,4179,62,27.99,100209.84,46.44,93.26
3727617,127.75,-2,-0.38,-0.08,0,-0.02,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.06,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2623,7/25/2017,4:39:03,376,197.7,197.7,207.52,25.68,25.68,835181,4179,62,27.99,100209.44,46.46,93.3
3728331,127.75,-2,-0.38,-0.08,0.01,-0.05,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.06,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2630,7/25/2017,4:39:04,120,197.7,197.7,207.52,25.68,25.68,835337,4179,62,27.98,100209.99,46.46,93.25
3729059,127.75,-2,-0.38,-0.1,0,-0.09,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.08,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2638,7/25/2017,4:39:04,847,197.7,197.7,207.52,25.68,25.68,835337,4179,62,27.98,100208.62,46.49,93.36
3729783,127.75,-2,-0.38,-0.07,0.01,-0.01,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.07,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2645,7/25/2017,4:39:05,560,197.7,197.7,207.52,25.68,25.68,835493,4179,62,27.98,100210.98,46.49,93.16
3730502,127.75,-2,-0.38,-0.07,0.01,-0.14,-0.34,0.06,9.8,127.75,-2,-0.38,-0.07,0,-0.07,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2652,7/25/2017,4:39:06,108,197.7,197.7,207.52,25.68,25.68,835804,4179,62,27.98,100206.47,46.5,93.54
3731211,127.75,-2,-0.38,-0.07,0,-0.05,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.06,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2659,7/25/2017,4:39:07,818,197.7,197.7,207.52,25.68,25.68,835908,4179,62,27.97,100206.62,46.5,93.53
3731928,127.75,-2,-0.38,-0.09,0,-0.03,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.06,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2666,7/25/2017,4:39:07,703,197.7,197.7,207.52,25.68,25.68,835960,4179,62,27.96,100202.7,46.57,93.86
3732643,127.75,-2,-0.38,-0.08,-0.01,-0.14,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.09,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2674,7/25/2017,4:39:08,411,197.7,197.7,207.52,25.68,25.68,836116,4179,62,27.96,100207.34,46.62,93.47
3733357,127.75,-2,-0.38,-0.08,0.02,-0.08,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.07,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2681,7/25/2017,4:39:09,140,197.7,197.7,207.52,25.68,25.68,836272,4179,62,27.96,100204.06,46.58,93.75
3734630,127.75,-2,-0.38,-0.09,0,-0.01,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.06,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2693,7/25/2017,4:39:10,389,197.7,197.7,207.52,25.68,25.68,836428,4179,62,27.95,100205.57,46.63,93.62
3735355,127.75,-2,-0.38,-0.1,0,-0.12,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.08,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2701,7/25/2017,4:39:11,1112,197.7,197.7,207.52,25.68,25.68,836624,4179,62,27.95,100204.76,46.58,93.69
3736071,127.75,-2,-0.38,-0.07,0.02,-0.01,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0.01,-0.06,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2708,7/25/2017,4:39:11,639,197.7,197.7,207.52,25.68,25.68,836739,4179,62,27.94,100210.81,46.62,93.18
3736777,127.75,-2,-0.38,-0.11,-0.02,-0.01,-0.34,0.06,9.8,127.75,-2,-0.38,-0.09,0,-0.05,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2715,7/25/2017,4:39:12,555,197.7,197.7,207.52,25.68,25.68,836895,4179,62,27.94,100208.08,46.64,93.41
3737492,127.75,-2,-0.38,-0.09,0,-0.13,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.07,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2722,7/25/2017,4:39:13,220,197.7,197.7,207.52,25.68,25.68,837051,4179,62,27.95,100201.65,46.62,93.95
3738205,127.75,-2,-0.38,-0.1,0,-0.07,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.07,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2729,7/25/2017,4:39:14,935,197.7,197.7,207.52,25.68,25.68,837147,4179,62,27.94,100201.24,46.58,93.98
3738920,127.75,-2,-0.38,-0.08,0,-0.01,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.05,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2736,7/25/2017,4:39:14,689,197.7,197.7,207.52,25.68,25.68,837207,4179,62,27.94,100204.94,46.63,93.67
3739635,127.75,-2,-0.38,-0.08,0,0,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.04,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2744,7/25/2017,4:39:15,406,197.7,197.7,207.52,25.68,25.68,837363,4179,62,27.94,100205.48,46.6,93.63
3740344,127.75,-2,-0.38,-0.06,0,-0.14,-0.34,0.06,9.8,127.75,-2,-0.38,-0.07,0,-0.07,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2751,7/25/2017,4:39:16,1115,197.7,197.7,207.52,25.68,25.68,837587,4179,62,27.94,100205.89,46.64,93.59
3741056,127.75,-2,-0.38,-0.08,0.01,-0.08,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.07,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2758,7/25/2017,4:39:16,662,197.7,197.7,207.52,25.68,25.68,837674,4179,62,27.93,100202.34,46.62,93.89
3741773,127.75,-2,-0.38,-0.08,0.01,-0.05,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.06,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2765,7/25/2017,4:39:17,507,197.7,197.7,207.52,25.68,25.68,837830,4179,62,27.93,100205.08,46.59,93.66
3742562,127.75,-2,-0.38,-0.07,0.01,-0.01,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.05,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2773,7/25/2017,4:39:18,341,197.7,197.7,207.52,25.68,25.68,837986,4179,62,27.93,100209.77,46.64,93.27
3743840,127.75,-2,-0.38,-0.07,0,-0.16,-0.34,0.06,9.8,127.75,-2,-0.38,-0.07,0,-0.07,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2786,7/25/2017,4:39:19,1619,197.7,197.7,207.52,25.68,25.68,838049,4179,62,27.92,100207.58,46.68,93.45
3744563,127.75,-2,-0.38,-0.08,0.01,-0.03,-0.34,0.06,9.8,127.75,-2,-0.38,-0.08,0,-0.06,-0.34,0.06,9.8,0,9999,38.13464,-85.78611,2793,7/25/2017,4:39:20,293,197.7,197.7,207.52,25.68,25.68,838205,4179,62,27.92,100208.14,46.64,93.4
