TimeMilliseconds,Heading,Pitch,Roll,Lx,Ly,Lz,Lmag,Gx,Gy,Gz,GpsAltitudeIsValid,GpsAltitudeIsUpdated,GpsAltitudeAge,GpsAltitudeMeters,GpsCourseIsValid,GpsCourseIsUpdated,GpsCourseAge,GpsCourseDeg,GpsDateIsValid,GpsDateIsUpdated,Date Age,GpsTimeIsValid,GpsTimeIsUpdated,GpsTimeAge,Iso8601,HdopIsValid,HdopIsUpdated,HdopAge,HDOP (Horizontal Dilution of Precision),LocationIsVaLid,LocationIsUpdated,Fix Age,LocationLat,LocationLng,LocationRawLatBillionths,LocationRawLngBillionths,SatellitesTrackingIsValid,SatellitesTrackingIsUpdated,SatellitesTrackingAge,GpsSatellitesTrackingValue,GpsSpeedIsValid,GpsSpeedIsUpdated,GpsSpeedAge,Vehicle Speed (knots),Characters Received,Sentences Received,# Checksum Failures,GpsPassedChecksums,Ambient Temperature (*Celcius),Ambient Pressure (Pascal) [filtered],Relative Humidity (%),Altitude (meters) [filtered],Phase
8120918,-146.91,-23.66,-79.79,-2.05,0.1,0.89,2.237,4.15,-7.99,2.67,,,,0,,,,,,,84,,,,2017-08-05T23:17:38Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297547,0,61,,40.4,94630.55,18.75,572.89,3
8120951,-140.37,-17.74,-82.29,-1.41,1.04,0.66,1.872,3.55,-8.3,2.34,,,,0,,,,,,,116,,,,2017-08-05T23:17:38Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297547,0,61,,40.4,94627.22,18.75,573.18,3
8120975,-134.38,-11.12,-83.79,-0.08,1.22,0.54,1.337,2.89,-8.57,2.07,,,,0,,,,,,,143,,,,2017-08-05T23:17:38Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297547,0,61,,40.4,94584.25,18.75,576.97,3
8121008,-128.23,-3.47,-84.52,0.04,-0.17,0.93,0.946,1.96,-8.73,1.9,,,,0,,,,,,,175,,,,2017-08-05T23:17:38Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297547,0,61,,40.4,94549.05,18.75,580.07,3
8121033,-122.32,4.26,-84.6,-1.28,-0.97,1.19,1.999,1.01,-8.81,1.78,,,,0,,,,,,,199,,,,2017-08-05T23:17:38Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297547,0,61,,40.4,94483.96,18.72,585.81,3
8121062,-116.23,12.66,-84.26,-2.22,0.2,1.12,2.495,-0.04,-8.74,1.71,,,,0,,,,,,,228,,,,2017-08-05T23:17:38Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297547,0,61,,40.4,94430.66,18.72,590.51,3
8121087,-110.66,20.35,-83.4,-3.21,1.33,0.54,3.516,-1.06,-8.58,1.68,,,,0,,,,,,,253,,,,2017-08-05T23:17:38Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297547,0,61,,40.4,94386.99,18.72,594.36,3
8121113,-104.89,28.27,-81.9,-3.15,-0.48,-0.55,3.233,-2.08,-8.27,1.71,,,,0,,,,,,,281,,,,2017-08-05T23:17:38Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297547,0,61,,40.4,94351.23,18.74,597.51,3
8121142,-98.76,36.29,-79.82,-1.45,-1.76,-1.14,2.549,-3.09,-7.82,1.76,,,,0,,,,,,,307,,,,2017-08-05T23:17:38Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297547,0,61,,40.4,94321.95,18.74,600.1,3
8121166,-92.15,43.88,-77.08,0.06,-2.08,-1.75,2.719,-4.05,-7.23,1.85,,,,0,,,,,,,333,,,,2017-08-05T23:17:38Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297547,0,61,,40.4,94297.96,18.74,602.21,3
8121197,-84.5,50.95,-73.19,0.75,-2.19,-2.03,3.079,-4.9,-6.59,1.95,,,,0,,,,,,,362,,,,2017-08-05T23:17:38Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297547,0,61,,40.4,94312.94,18.77,600.89,3
8121221,-74.21,57.81,-66.99,1.65,-3.05,-2.13,4.070,-5.66,-5.83,2.1,,,,0,,,,,,,388,,,,2017-08-05T23:17:38Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297547,0,61,,40.4,94325.2,18.77,599.8,3
8121251,-59.64,63.87,-56.82,2.33,-2.8,-0.04,3.643,-6.3,-4.98,2.3,,,,0,,,,,,,417,,,,2017-08-05T23:17:38Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297547,0,61,,40.4,94384.3,18.8,594.59,3
8121276,-40.71,67.72,-42.36,2.51,-2.64,0.49,3.676,-6.79,-4.11,2.57,,,,0,,,,,,,444,,,,2017-08-05T23:17:38Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297547,0,61,,40.4,94432.7,18.8,590.33,3
8121307,-19.3,68.54,-25.67,3.08,-2.33,0.66,3.918,-7.14,-3.31,2.91,,,,0,,,,,,,474,,,,2017-08-05T23:17:38Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297547,0,61,,40.4,94472.34,18.8,586.84,3
8121333,-1.97,66.71,-12.82,3.91,-1.93,0.19,4.365,-7.38,-2.65,3.28,,,,0,,,,,,,498,,,,2017-08-05T23:17:38Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297547,0,61,,40.39,94536.48,18.81,581.19,3
8121357,9.57,63.27,-5.48,3.32,-0.87,0.45,3.461,-7.48,-2.12,3.72,,,,0,,,,,,,524,,,,2017-08-05T23:17:38Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297547,0,61,,40.39,94589.02,18.81,576.57,3
8121387,16.24,58.74,-2.75,2.24,0.02,0.7,2.347,-7.5,-1.73,4.18,,,,0,,,,,,,553,,,,2017-08-05T23:17:38Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297547,0,61,,40.39,94635.24,18.84,572.5,3
8121412,19.43,53.96,-2.84,1.87,0.13,0.42,1.921,-7.38,-1.51,4.69,,,,0,,,,,,,578,,,,2017-08-05T23:17:38Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297547,0,61,,40.39,94673.1,18.84,569.17,3
8121442,20.86,48.65,-4.19,2.27,-1.01,1.07,2.705,-7.14,-1.41,5.22,,,,0,,,,,,,607,,,,2017-08-05T23:17:38Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297547,0,61,,40.39,94704.11,18.84,566.44,3
8121466,22.08,43.43,-5.54,2.94,-0.55,0.8,3.096,-6.79,-1.38,5.76,,,,0,,,,,,,634,,,,2017-08-05T23:17:38Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297547,0,61,,40.39,94722.64,18.84,564.8,3
8121497,23.76,37.98,-6.56,2.88,1.32,0.28,3.180,-6.39,-1.37,6.27,,,,0,,,,,,,662,,,,2017-08-05T23:17:38Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297547,0,61,,40.39,94737.81,18.84,563.47,3
8121521,25.42,32.73,-7.34,1.71,2.03,0.33,2.675,-5.91,-1.39,6.75,,,,0,,,,,,,687,,,,2017-08-05T23:17:38Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297547,0,61,,40.39,94750.24,18.84,562.37,3
8121545,26.74,27.97,-7.99,1.19,0.99,0.43,1.607,-5.4,-1.41,7.19,,,,0,,,,,,,711,,,,2017-08-05T23:17:38Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297547,0,61,,40.39,94765.2,18.91,561.06,3
8121574,27.86,22.8,-8.63,0.89,0.22,-0.65,1.124,-4.83,-1.46,7.59,,,,0,,,,,,,743,,,,2017-08-05T23:17:38Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297547,0,61,,40.39,94777.45,18.91,559.98,3
8121604,29.08,17.9,-9.28,0.22,-1.57,-1.57,2.231,-4.22,-1.52,7.94,,,,0,,,,,,,772,,,,2017-08-05T23:17:38Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297547,0,61,,40.39,94788.75,18.91,558.99,3
8121632,30.5,13.61,-10.09,2.9,-2.89,-2.77,4.943,-3.61,-1.61,8.23,,,,0,,,,,,,798,,,,2017-08-05T23:17:38Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297547,0,61,,40.39,94798,18.91,558.17,3
8121656,32.22,9.52,-11.29,4.83,-3.84,-2.51,6.661,-2.98,-1.77,8.46,,,,0,,,,,,,823,,,,2017-08-05T23:17:38Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297547,0,61,,40.39,94805.58,18.91,557.5,3
8121689,34.87,5.16,-13.04,5.8,-2.28,-2.32,6.650,-2.31,-1.98,8.61,,,,0,,,,,,,854,,,,2017-08-05T23:17:38Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297547,0,61,,40.39,94809.27,18.93,557.18,3
8121713,38.79,1.13,-15.15,6.59,-1.76,-1.25,6.935,-1.69,-2.23,8.71,,,,0,,,,,,,882,,,,2017-08-05T23:17:38Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297567,0,61,,40.39,94812.29,18.93,556.91,3
8121741,44.78,-2.68,-18.11,6.29,-0.59,0.08,6.318,-1.1,-2.58,8.71,,,,0,,,,,,,906,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297595,0,61,,40.38,94811.6,18.93,556.97,3
8121769,51.96,-5.87,-21.91,4.86,1.18,-0.05,5.001,-0.57,-3.03,8.62,,,,0,,,,,,,935,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297623,0,61,,40.38,94811.05,18.93,557.02,3
8121794,59.75,-8.31,-26.47,4.55,1.51,-0.24,4.800,-0.12,-3.52,8.45,,,,0,,,,,,,959,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297647,0,61,,40.38,94810.59,18.93,557.06,3
8121822,68.55,-9.78,-32.13,2.51,2.08,-0.35,3.279,0.21,-4.09,8.18,,,,0,,,,,,,7,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297671,0,61,,40.39,94787.67,18.95,559.08,3
8121849,77.75,-9.82,-38.57,0.12,2.52,-0.78,2.641,0.38,-4.72,7.81,,,,0,,,,,,,32,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297699,0,61,,40.39,94768.91,18.95,560.73,3
8121874,86.14,-8.32,-44.81,-2.81,3.73,-1.28,4.842,0.43,-5.32,7.4,,,,0,,,,,,,59,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297703,0,61,,40.39,94753.53,18.95,562.08,3
8121900,93.21,-5.74,-50.23,-2.92,4.52,-1.54,5.597,0.31,-5.89,6.95,,,,0,,,,,,,82,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297703,0,61,,40.39,94714.5,18.91,565.51,3
8121921,98.79,-2.88,-54.42,-4.73,5.19,-1.54,7.189,0.13,-6.39,6.53,,,,0,,,,,,,104,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297703,0,61,,40.39,94682.52,18.91,568.32,3
8121950,103.53,0.32,-57.81,-4.87,4.2,-0.59,6.458,-0.12,-6.81,6.12,,,,0,,,,,,,133,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297703,0,61,,40.39,94647.21,18.98,571.43,3
8121975,107.55,3.8,-60.34,-2.35,5.04,0.02,5.561,-0.47,-7.15,5.75,,,,0,,,,,,,160,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297703,0,61,,40.39,94618.28,18.98,573.98,3
8122008,111.84,8.15,-62.21,-2.61,1.81,1.03,3.339,-0.95,-7.38,5.42,,,,0,,,,,,,191,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297703,0,61,,40.39,94594.59,18.98,576.06,3
8122033,116.51,13.65,-63.7,-2.04,-0.35,1.42,2.510,-1.52,-7.5,5.11,,,,0,,,,,,,215,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297703,0,61,,40.38,94599.81,18.97,575.6,3
8122057,121.76,20.78,-65.02,-1.82,1.48,1.47,2.768,-2.32,-7.43,4.77,,,,0,,,,,,,241,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297703,0,61,,40.38,94604.09,18.97,575.22,3
8122079,127.33,28.95,-65.92,-2.05,4.18,1.16,4.798,-3.16,-7.21,4.44,,,,0,,,,,,,262,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297703,0,61,,40.38,94607.59,18.97,574.92,3
8122105,133.15,37.52,-66.05,-3.74,8.06,2.38,9.199,-4.06,-6.78,4.11,,,,0,,,,,,,290,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297703,0,61,,40.38,94681.67,19.01,568.41,3
8122134,139.02,45.2,-65.14,-1.99,8.47,1.95,8.916,-4.86,-6.3,3.83,,,,0,,,,,,,316,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297703,0,61,,40.38,94742.34,19.01,563.07,3
8122158,145.19,51.18,-62.93,-1.58,7.98,1.95,8.365,-5.56,-5.81,3.64,,,,0,,,,,,,341,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297703,0,61,,40.38,94792.04,19.01,558.71,3
8122187,152.34,55.77,-59.14,-0.54,6.73,1.81,6.990,-6.14,-5.31,3.53,,,,0,,,,,,,370,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297703,0,61,,40.38,94850.88,18.97,553.54,3
8122211,160.53,59.14,-53.99,-2.03,2.39,2.15,3.802,-6.63,-4.83,3.49,,,,0,,,,,,,396,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297703,0,61,,40.38,94899.07,18.97,549.31,3
8122241,171.08,62.21,-47.16,-1.97,0.69,1.72,2.705,-7.05,-4.3,3.5,,,,0,,,,,,,423,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297703,0,61,,40.38,94955.28,19.04,544.38,3
8122261,-177.55,64.62,-39.66,-1.74,1.11,1.28,2.429,-7.41,-3.76,3.51,,,,0,,,,,,,446,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297703,0,61,,40.38,95001.31,19.04,540.34,3
8122292,-164.08,66.57,-30.98,-1.34,3.15,0.94,3.550,-7.71,-3.19,3.54,,,,0,,,,,,,474,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297703,0,61,,40.38,95039.02,19.04,537.03,3
8122316,-150.93,67.51,-22.64,0.13,3.61,0.75,3.689,-7.94,-2.67,3.6,,,,0,,,,,,,500,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297703,0,61,,40.38,95077.96,19.09,533.61,3
8122345,-139.27,67.46,-15.64,1.85,2.76,1.46,3.629,-8.12,-2.22,3.67,,,,0,,,,,,,528,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297703,0,61,,40.38,95109.85,19.09,530.82,3
8122371,-128.44,66.48,-9.77,2.77,2.68,2.54,4.616,-8.24,-1.82,3.8,,,,0,,,,,,,555,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297703,0,61,,40.38,95135.97,19.09,528.53,3
8122393,-119.63,65.03,-5.63,2.88,2.38,3.54,5.147,-8.31,-1.49,3.96,,,,0,,,,,,,576,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297703,0,61,,40.38,95168.2,19.09,525.7,3
8122417,-111.82,63.18,-2.75,2.39,3.77,3.77,5.843,-8.32,-1.2,4.17,,,,0,,,,,,,600,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297703,0,61,,40.38,95194.59,19.09,523.39,3
8122439,-105.72,61.32,-1.32,1.4,5.32,2.88,6.209,-8.3,-0.99,4.38,,,,0,,,,,,,621,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297703,0,61,,40.38,95216.2,19.09,521.5,3
8122463,-101.51,59.33,-1.86,0.39,7.49,1.97,7.755,-8.26,-0.85,4.58,,,,0,,,,,,,649,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297703,0,61,,40.37,95223.2,19.08,520.88,3
8122487,-99.47,57.56,-3.73,0.98,7.18,0.99,7.314,-8.2,-0.85,4.79,,,,0,,,,,,,670,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297703,0,61,,40.37,95228.92,19.08,520.38,3
8122511,-99.35,55.8,-6.89,2.6,6.53,0.29,7.035,-8.12,-0.94,4.98,,,,0,,,,,,,696,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297703,0,61,,40.37,95233.61,19.08,519.97,3
8122551,-101,53.49,-11.7,4.19,1.88,0.81,4.663,-7.98,-1.18,5.18,,,,0,,,,,,,737,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297703,0,61,,40.37,95238.96,19.05,519.5,3
8122578,-101.23,51.6,-15.38,3.6,-0.55,1.72,4.028,-7.85,-1.43,5.34,,,,0,,,,,,,761,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297703,0,61,,40.37,95243.34,19.05,519.11,3
8122603,-99.71,50.32,-18.28,4.07,0.69,0.97,4.241,-7.74,-1.65,5.47,,,,0,,,,,,,789,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297703,0,61,,40.37,95252.22,19.09,518.34,3
8122632,-97.44,49.58,-20.7,3.94,2.3,0.41,4.581,-7.66,-1.86,5.54,,,,0,,,,,,,814,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297703,0,61,,40.37,95259.49,19.09,517.7,3
8122661,-95.02,49.13,-23.2,3.19,4.49,1.59,5.733,-7.6,-2.08,5.57,,,,0,,,,,,,845,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297703,0,61,,40.37,95258.96,19.09,517.74,3
8122689,-93.56,48.61,-26.02,3.54,5.03,2.04,6.480,-7.54,-2.34,5.58,,,,0,,,,,,,871,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297703,0,61,,40.37,95258.53,19.09,517.78,3
8122713,-92.92,48.02,-29.13,5.35,4.33,1.71,7.092,-7.47,-2.61,5.56,,,,0,,,,,,,899,,,,2017-08-05T23:17:39Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297715,0,61,,40.37,95258.17,19.09,517.81,3
8122744,-92.56,47.45,-31.94,5.8,3.88,1.49,7.135,-7.4,-2.88,5.52,,,,0,,,,,,,927,,,,2017-08-05T23:17:40Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297747,0,61,,40.37,95244.58,19.09,519,3
8122769,-92.1,46.88,-34.36,5.6,-0.16,1.83,5.894,-7.33,-3.14,5.48,,,,0,,,,,,,951,,,,2017-08-05T23:17:40Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297767,0,61,,40.37,95233.45,19.09,519.98,3
8122797,-90.78,46.8,-35.98,4.29,-3.71,2.19,6.080,-7.3,-3.34,5.43,,,,0,,,,,,,980,,,,2017-08-05T23:17:40Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297795,0,61,,40.37,95224.33,19.09,519.96,3
8122822,-88.19,47.5,-36.8,1.84,-2.98,1.57,3.838,-7.32,-3.46,5.36,,,,0,,,,,,,1008,,,,2017-08-05T23:17:40Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297819,0,61,,40.37,95226.19,19.05,519.94,3
8122855,-84.27,49.44,-37.14,-0.12,-0.69,0.97,1.196,-7.43,-3.46,5.22,,,,0,,,,,,,6,,,,2017-08-05T23:17:40Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297851,0,61,,40.37,95227.7,19.05,519.93,3
8122881,-80.81,51.59,-37.37,0.52,1.04,0.28,1.196,-7.55,-3.43,5.07,,,,0,,,,,,,30,,,,2017-08-05T23:17:40Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297859,0,61,,40.37,95231.86,19.09,519.67,3
8122905,-77.92,53.56,-37.54,1.19,2.17,-0.19,2.482,-7.69,-3.39,4.9,,,,0,,,,,,,56,,,,2017-08-05T23:17:40Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297859,0,61,,40.37,95235.26,19.09,519.45,3
8122935,-75.58,54.96,-37.62,1.49,2.41,-0.64,2.905,-7.8,-3.35,4.76,,,,0,,,,,,,85,,,,2017-08-05T23:17:40Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297859,0,61,,40.37,95238.05,19.09,519.27,3
8122960,-73.71,55.64,-37.65,0.8,-2.03,-0.5,2.239,-7.87,-3.33,4.67,,,,0,,,,,,,110,,,,2017-08-05T23:17:40Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297859,0,61,,40.37,95250.66,19.09,518.22,3
8122989,-70.82,56.39,-36.97,0.61,-3.93,-0.34,3.992,-7.95,-3.27,4.59,,,,0,,,,,,,138,,,,2017-08-05T23:17:40Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297859,0,61,,40.37,95260.98,19.09,517.36,3
8123016,-66.25,57.52,-35.24,0.17,-2.44,-0.49,2.495,-8.04,-3.13,4.53,,,,0,,,,,,,167,,,,2017-08-05T23:17:40Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297859,0,61,,40.37,95268.69,19.1,516.73,3
8123048,-59.59,58.91,-32.23,0.26,0.61,-0.31,0.732,-8.14,-2.9,4.49,,,,0,,,,,,,198,,,,2017-08-05T23:17:40Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297859,0,61,,40.37,95274.99,19.1,516.2,3
8123072,-51.81,60.05,-28.24,0.08,3.65,0.14,3.654,-8.23,-2.66,4.47,,,,0,,,,,,,225,,,,2017-08-05T23:17:40Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297859,0,61,,40.37,95280.16,19.1,515.78,3
8123104,-44.7,60.29,-24.23,-1.04,6.2,0.96,6.359,-8.27,-2.43,4.52,,,,0,,,,,,,256,,,,2017-08-05T23:17:40Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297859,0,61,,40.37,95296.99,19.1,514.32,3
8123131,-39.64,59.62,-21.25,-0.07,5.64,2.74,6.271,-8.28,-2.24,4.61,,,,0,,,,,,,280,,,,2017-08-05T23:17:40Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297859,0,61,,40.37,95310.77,19.1,513.13,3
8123155,-35.69,58.37,-18.73,0.96,4.53,3.86,6.028,-8.24,-2.08,4.76,,,,0,,,,,,,306,,,,2017-08-05T23:17:40Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297859,0,61,,40.37,95321.74,19.12,512.19,3
8123185,-31.59,56.88,-15.98,0.89,2.96,5.14,5.998,-8.17,-1.91,4.93,,,,0,,,,,,,335,,,,2017-08-05T23:17:40Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297859,0,61,,40.37,95330.72,19.12,511.41,3
8123210,-26.93,55.02,-13.01,0.03,4,3.97,5.636,-8.07,-1.72,5.15,,,,0,,,,,,,360,,,,2017-08-05T23:17:40Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297859,0,61,,40.37,95338.08,19.12,510.78,3
8123239,-23.13,52.74,-10.72,-3.53,4.37,2.32,6.078,-7.92,-1.56,5.39,,,,0,,,,,,,389,,,,2017-08-05T23:17:40Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297859,0,61,,40.37,95359.72,19.15,508.89,3
8123264,-20.89,50.55,-9.4,-4.99,2.69,0.61,5.702,-7.77,-1.43,5.63,,,,0,,,,,,,416,,,,2017-08-05T23:17:40Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297859,0,61,,40.37,95377.45,19.15,507.35,3
8123295,-19.93,48.77,-8.79,-5,1.01,-0.54,5.129,-7.62,-1.34,5.85,,,,0,,,,,,,444,,,,2017-08-05T23:17:40Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297859,0,61,,40.36,95374.7,19.15,507.6,3
8123319,-19.52,47.54,-8.57,-2.19,-0.53,-0.06,2.254,-7.5,-1.27,6.03,,,,0,,,,,,,469,,,,2017-08-05T23:17:40Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297859,0,61,,40.36,95372.45,19.15,507.8,3
8123344,-18.94,46.76,-8.37,1.18,0.64,-1.56,2.058,-7.4,-1.22,6.18,,,,0,,,,,,,493,,,,2017-08-05T23:17:40Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297859,0,61,,40.36,95370.6,19.15,507.96,3
8123372,-17.84,46.07,-8,3.49,1.48,-2.5,4.541,-7.31,-1.16,6.31,,,,0,,,,,,,525,,,,2017-08-05T23:17:40Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297859,0,61,,40.36,95387.91,19.19,506.45,3
8123400,-17.12,45.26,-7.8,2.12,1.53,-1.5,3.014,-7.21,-1.12,6.44,,,,0,,,,,,,551,,,,2017-08-05T23:17:40Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297859,0,61,,40.36,95402.09,19.19,505.21,3
8123430,-18.32,44.17,-9.02,1.13,0,-0.58,1.270,-7.09,-1.17,6.57,,,,0,,,,,,,579,,,,2017-08-05T23:17:40Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297859,0,61,,40.36,95413.71,19.19,504.2,3
8123454,-21.18,42.94,-11.54,1.55,-0.27,-1.56,2.216,-6.94,-1.36,6.68,,,,0,,,,,,,606,,,,2017-08-05T23:17:40Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297859,0,61,,40.36,95427.44,19.14,503,3
8123485,-24.91,41.6,-14.83,3.19,-2.08,-1.69,4.166,-6.79,-1.61,6.77,,,,0,,,,,,,634,,,,2017-08-05T23:17:40Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297859,0,61,,40.36,95438.68,19.14,502.02,3
8123509,-29.1,40.1,-18.93,4.29,-2.43,-1.4,5.125,-6.61,-1.96,6.82,,,,0,,,,,,,658,,,,2017-08-05T23:17:40Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1297859,0,61,,40.36,95425.46,19.15,503.18,3
